T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
42054, 38, 1997, -775, -262920, 328230, -70490
42074, -105, 1936, -850, -39760, 661570, 154070
42094, -97, 1613, -709, -285530, 997430, -26810
42114, 20, 1948, -813, -122920, 944720, -457380
42134, -219, 1391, -744, -143080, 1127140, -486640
42154, -380, 1299, -792, -273980, 1332030, -504140
42174, -489, 1375, -923, -166670, 1405250, -702730
42194, -695, 1297, -764, 189140, 1490510, -750820
42214, -782, 978, -617, 394310, 1618330, -613830
42234, -722, 943, -612, 333340, 1643320, -613480
42254, -679, 875, -565, 283780, 1625050, -661150
42274, -658, 660, -478, 207410, 1645630, -602910
42294, -641, 322, -351, 44100, 1666560, -524440
42314, -586, 212, -327, -148190, 1640730, -526890
42334, -515, 317, -383, -263550, 1566250, -616000
42354, -489, 409, -410, -252630, 1504440, -677250
42374, -502, 367, -324, -181160, 1493660, -613550
42394, -468, 308, -242, -143710, 1491210, -463260
42414, -359, 380, -242, -188860, 1427300, -358330
42434, -235, 643, -283, -260330, 1302140, -342790
42454, -168, 914, -416, -304080, 1184050, -317100
42474, -165, 1263, -595, -453040, 1064420, -76160
42494, -285, 1148, -337, -293300, 973490, 14980
42514, -268, 1072, -69, 32060, 706020, -129570
42534, -68, 1643, -100, 155750, 316050, -425880
42554, 161, 1997, -376, -69720, 20930, -534450
42574, 147, 1918, -672, -439390, -88760, -382620
42594, -162, 1525, -287, -395150, -88480, -37240
42614, -27, 1997, -484, -2030, -294210, 9870
42634, 103, 1997, -807, -113120, -659190, -273840
42654, -114, 1758, -712, -569240, -758030, -157500
42674, -226, 1997, -552, -516460, -746130, 208250
42694, -143, 1997, -771, -167860, -896140, 306460
42714, -371, 1646, -742, -299390, -1067570, 270340
42734, -478, 1221, -554, -514360, -1083390, 516110
42754, -474, 1452, -555, -241780, -1137570, 733950
42774, -382, 1494, -723, 60620, -1306690, 639450
42794, -486, 799, -559, 43400, -1455930, 493220
42814, -605, 643, -455, 40250, -1457120, 584080
42834, -626, 991, -586, 212590, -1483510, 579110
42854, -596, 913, -702, -27580, -1688750, 206780
42874, -598, 524, -628, -158830, -1668170, 278600
42894, -614, 361, -498, -74830, -1618050, 373170
42914, -593, 415, -489, 9310, -1603700, 350280
42934, -544, 362, -519, -19110, -1599290, 301000
42954, -472, 237, -498, -37800, -1563100, 304710
42974, -400, 185, -456, 31640, -1497440, 319340
42994, -334, 288, -400, 133700, -1417360, 300510
43014, -260, 594, -383, 182630, -1336440, 243600
43034, -158, 1095, -446, 115430, -1242640, 211680
43054, -127, 1495, -608, -73780, -1104530, 283220
43074, -197, 1166, -530, -297640, -897750, 489860
43094, -183, 980, -326, -303940, -715540, 631890
43114, -4, 1169, -487, -180250, -679000, 446390
43134, 300, 1882, -868, -258580, -673540, 162820
43154, 152, 1965, -702, -267400, -498820, 169050
43174, -27, 1779, -487, -21140, -139090, 482160
43194, 90, 1836, -499, 116970, 159250, 646870
43214, 431, 1997, -1101, -12810, 209370, 341670
43234, 64, 1956, -764, -107310, 509810, 90790
43254, -101, 1935, -820, -57120, 845180, 302400
43274, -192, 1389, -626, -210910, 986230, 160020
43294, 66, 1997, -823, -140140, 919800, -315630
43314, -158, 1405, -739, -104650, 1019690, -493640
43334, -343, 1168, -746, -263480, 1272460, -437850
43354, -475, 1188, -881, -273560, 1402380, -578340
43374, -664, 1271, -834, -11550, 1479030, -717780
43394, -808, 982, -616, 329910, 1597750, -648550
43414, -754, 932, -633, 361200, 1666490, -589820
43434, -718, 912, -581, 298130, 1640520, -666190
43454, -679, 745, -510, 258300, 1645560, -657720
43474, -654, 452, -383, 135100, 1662640, -590380
43494, -614, 237, -326, -44450, 1657390, -553630
43514, -538, 292, -373, -214340, 1607550, -598430
43534, -487, 440, -435, -263130, 1538250, -676620
43554, -501, 442, -414, -209510, 1512350, -658210
43574, -499, 378, -327, -164850, 1528520, -514430
43594, -406, 462, -332, -187600, 1512910, -362740
43614, -278, 772, -428, -318710, 1320970, -293790
43634, -242, 1058, -560, -355460, 1263500, -204610
43654, -299, 1129, -556, -364070, 1229270, -71820
43674, -365, 986, -195, -166670, 1094940, -53200
43694, -245, 1242, -78, 87640, 779240, -262430
43714, 7, 1818, -196, 100240, 402990, -515900
43734, 159, 1940, -411, -118930, 145810, -546630
43754, 49, 1654, -513, -378000, 46270, -359310
43774, -155, 1678, -234, -252560, -14560, -86660
43794, -28, 1997, -424, 79240, -264250, -87360
43814, 30, 1997, -685, -99470, -611030, -304080
43834, -141, 1707, -638, -480900, -740950, -183330
43854, -246, 1997, -544, -435750, -782320, 124320
43874, -207, 1997, -746, -167930, -945140, 223160
43894, -444, 1569, -712, -287420, -1119020, 229740
43914, -532, 1258, -579, -496160, -1150170, 486990
43934, -549, 1385, -583, -275590, -1221710, 702730
43954, -512, 1218, -699, -2800, -1385860, 652330
43974, -580, 676, -581, 10920, -1532510, 544040
43994, -661, 672, -522, 215320, -1603210, 584360
44014, -682, 952, -636, 206290, -1701420, 396690
44034, -684, 801, -704, -9170, -1766520, 286440
44054, -687, 417, -624, -124600, -1753920, 346640
44074, -661, 364, -552, -56000, -1719340, 416220
44094, -607, 431, -540, 16310, -1694000, 412790
44114, -574, 367, -532, 13580, -1658160, 405790
44134, -510, 331, -519, 21700, -1605380, 413630
44154, -422, 398, -520, 76510, -1551970, 388430
44174, -310, 685, -497, 132720, -1484420, 339990
44194, -248, 1059, -452, 131740, -1379210, 315420
44214, -260, 1072, -487, -16520, -1238510, 357140
44234, -238, 917, -493, -245280, -1079820, 464100
44254, -159, 1113, -470, -311990, -941640, 531230
44274, -10, 1501, -614, -228480, -841750, 471100
44294, 162, 1658, -736, -209580, -744240, 363510
44314, 149, 1596, -540, -154420, -594020, 324520
44334, 59, 1582, -481, 43120, -356160, 406980
44354, 163, 1922, -658, 80080, -108290, 478520
44374, 190, 1923, -733, -23590, 181300, 242340
44394, 147, 1939, -718, 49070, 370790, 204610
44414, 17, 1942, -692, 75320, 601790, 231350
44434, 5, 1843, -815, -87010, 788340, 164920
44454, -51, 1682, -776, -147840, 905730, -15820
44474, -144, 1510, -774, -134540, 1044470, -144480
44494, -297, 1237, -717, -185850, 1204770, -235760
44514, -383, 1232, -758, -226380, 1318660, -402780
44534, -517, 1144, -717, -117110, 1377320, -620130
44554, -647, 957, -654, 47040, 1465170, -707490
44574, -721, 860, -623, 139300, 1547560, -734790
44594, -717, 885, -636, 195160, 1600830, -748790
44614, -723, 769, -576, 225330, 1645280, -709870
44634, -732, 497, -478, 182840, 1700020, -607320
44654, -679, 365, -433, 46410, 1725570, -539490
44674, -633, 358, -422, -77770, 1694840, -563570
44694, -603, 379, -439, -139370, 1651860, -602910
44714, -561, 492, -450, -160720, 1619450, -607110
44734, -528, 538, -432, -137620, 1591450, -565950
44754, -482, 523, -411, -152740, 1523130, -386120
44774, -420, 582, -407, -189490, 1459640, -313740
44794, -370, 673, -402, -223930, 1385510, -249270
44814, -318, 813, -373, -254170, 1298710, -185360
44834, -255, 1100, -367, -267890, 1174250, -154070
44854, -178, 1461, -342, -233310, 989380, -190820
44874, -111, 1510, -236, -128310, 733670, -301490
44894, -4, 1610, -212, -53620, 449330, -408100
44914, 66, 1784, -333, -123410, 211750, -410760
44934, 43, 1907, -451, -258020, 38850, -306530
44954, -73, 1937, -371, -257600, -116200, -164290
44974, -32, 1997, -475, -132300, -341810, -122290
44994, -48, 1997, -650, -191030, -609630, -172060
45014, -196, 1926, -631, -394870, -762510, -51800
45034, -299, 1997, -615, -405790, -853090, 186480
45054, -335, 1978, -718, -291690, -1004920, 308000
45074, -458, 1495, -682, -322000, -1160600, 375830
45094, -543, 1212, -562, -338520, -1236760, 560980
45114, -556, 1228, -588, -130060, -1315230, 708960
45134, -590, 958, -622, 84770, -1560860, 589260
45154, -655, 654, -584, 98210, -1624420, 553420
45174, -713, 690, -595, 148820, -1689940, 468230
45194, -705, 865, -700, 90090, -1769040, 329840
45214, -680, 684, -713, -57330, -1797880, 289660
45234, -651, 427, -615, -95060, -1760570, 369110
45254, -605, 389, -548, -11760, -1710100, 433790
45274, -559, 371, -504, 56070, -1663620, 444850
45294, -516, 363, -484, 70770, -1611120, 442540
45314, -461, 401, -480, 70840, -1554280, 434210
45334, -387, 567, -465, 75320, -1488550, 416850
45354, -322, 852, -457, 66990, -1407280, 391650
45374, -275, 1039, -488, -12950, -1306270, 380520
45394, -259, 946, -506, -176540, -1178730, 421890
45414, -184, 950, -480, -286790, -1037820, 490910
45434, -64, 1192, -510, -239050, -918050, 488250
45454, 76, 1468, -607, -143710, -811440, 409150
45474, 152, 1598, -595, -88410, -672350, 354550
45494, 84, 1558, -489, 980, -467110, 390740
45514, 117, 1738, -573, 79030, -33740, 427420
45534, 208, 1997, -721, 55020, 96530, 279090
45554, 184, 1991, -739, 90440, 268660, 201110
45574, 56, 1963, -710, 111650, 499310, 222040
45594, -9, 1896, -772, 29120, 719040, 219800
45614, -33, 1848, -805, -62650, 861560, 90370
45634, -114, 1657, -777, -67270, 989800, -51170
45654, -238, 1361, -755, -135870, 1144780, -146720
45674, -333, 1203, -752, -231070, 1277780, -285110
45694, -446, 1172, -742, -203490, 1360240, -488670
45714, -597, 1048, -695, -59290, 1441370, -632800
45734, -686, 1004, -697, 57400, 1527890, -696360
45754, -730, 1014, -701, 141470, 1591310, -741160
45774, -751, 905, -639, 222810, 1642480, -737520
45794, -757, 612, -517, 245490, 1694700, -663180
45814, -723, 415, -443, 161210, 1728930, -581210
45834, -682, 313, -390, 30520, 1718220, -561890
45854, -630, 291, -352, -69510, 1676150, -587790
45874, -560, 396, -371, -125720, 1620990, -618730
45894, -462, 628, -458, -145880, 1513190, -587930
45914, -442, 709, -507, -157780, 1503320, -460880
45934, -477, 550, -452, -199220, 1508290, -294140
45954, -448, 397, -380, -241290, 1459920, -214480
45974, -378, 514, -314, -208600, 1352260, -225050
45994, -255, 1017, -298, -141260, 1226470, -218050
46014, -161, 1613, -402, -181090, 1092280, -161560
46034, -121, 1462, -392, -339710, 919730, -151480
46054, -89, 1215, -236, -311990, 642530, -310310
46074, 42, 1825, -246, -47600, 351890, -425880
46094, 84, 1997, -353, 3710, 146160, -358050
46114, -31, 1816, -467, -280140, 1400, -210420
46134, -111, 1754, -398, -442820, -174300, -108780
46154, 47, 1997, -611, -230790, -461230, -154210
46174, -81, 1997, -586, -163660, -712110, -176680
46194, -327, 1861, -570, -321510, -778960, 81830
46214, -395, 1958, -633, -433300, -830410, 378280
46234, -406, 1714, -751, -368620, -1031380, 433160
46254, -443, 1272, -682, -338730, -1246280, 407890
46274, -479, 1101, -537, 36680, -1387260, 687050
46294, -514, 1228, -540, 220220, -1462440, 672490
46314, -601, 943, -565, 147420, -1540560, 592060
46334, -711, 618, -551, 50190, -1602860, 540610
46354, -766, 691, -604, 38990, -1687490, 437010
46374, -735, 837, -733, -34020, -1778000, 298480
46394, -680, 641, -738, -148610, -1808100, 263060
46414, -624, 373, -623, -135240, -1765400, 340340
46434, -550, 369, -558, 3220, -1704640, 395850
46454, -473, 423, -521, 110180, -1648080, 388640
46474, -417, 502, -474, 134050, -1572620, 389760
46494, -359, 698, -475, 122430, -1480290, 410340
46514, -314, 933, -457, 83090, -1384040, 429590
46534, -334, 897, -419, 2380, -1276450, 447090
46554, -301, 747, -436, -148820, -1173270, 443380
46574, -226, 699, -445, -296030, -1085980, 424410
46594, -84, 1019, -514, -320670, -987910, 406210
46614, 115, 1633, -705, -236670, -873600, 373590
46634, 142, 1780, -597, -114450, -707630, 399980
46654, 44, 1578, -400, 137130, -262500, 498400
46674, 90, 1509, -567, -76790, -106680, 393400
46694, 281, 1997, -850, -123760, 1400, 237160
46714, 138, 1980, -655, 136850, 205660, 254870
46734, 33, 1941, -588, 218750, 454860, 318290
46754, 65, 1844, -773, -4900, 631050, 226170
46774, 92, 1993, -922, -188160, 729470, 12390
46794, -156, 1577, -705, -58590, 904820, -33460
46814, -247, 1283, -696, -84490, 1120070, -7350
46834, -305, 1165, -698, -244160, 1222340, -193970
46854, -346, 1316, -685, -178780, 1245790, -492660
46874, -489, 967, -602, -10290, 1313690, -640430
46894, -613, 793, -645, -19810, 1439200, -645330
46914, -670, 953, -699, -18200, 1518090, -713370
46934, -695, 946, -640, 137060, 1574930, -749140
46954, -731, 634, -529, 248990, 1648430, -649950
46974, -714, 394, -480, 169680, 1712900, -518630
46994, -682, 363, -456, 11900, 1716120, -497770
47014, -659, 383, -399, -55510, 1677060, -554120
47034, -604, 397, -340, -56140, 1587040, -576310
47054, -521, 470, -334, -82880, 1513190, -563290
47074, -417, 633, -411, -118650, 1440530, -529970
47094, -378, 697, -468, -143220, 1405040, -429170
47114, -417, 609, -402, -151830, 1403850, -253260
47134, -359, 684, -389, -191100, 1362690, -126980
47154, -238, 1157, -465, -219030, 1255240, -99330
47174, -231, 1445, -459, -209160, 1139670, -60620
47194, -214, 1223, -230, -202720, 998410, -39970
47214, -105, 1313, -128, -102690, 715610, -205450
47234, 79, 1782, -304, -89390, 403970, -376600
47254, 134, 1997, -472, -238840, 187950, -373520
47274, -55, 1693, -411, -381360, 77280, -190190
47294, -100, 1864, -316, -351400, -45220, -8120
47314, 71, 1997, -632, -161910, -328160, -67340
47334, -68, 1932, -619, -258510, -599410, -149240
47354, -224, 1779, -539, -447580, -680890, 69650
47374, -274, 1997, -571, -374500, -747460, 334040
47394, -320, 1714, -674, -247030, -918050, 395640
47414, -426, 1195, -570, -289520, -1161440, 569030
47434, -425, 1273, -546, -25550, -1242150, 672840
47454, -410, 1415, -591, 155540, -1354220, 611730
47474, -480, 985, -558, 128100, -1432410, 541940
47494, -582, 709, -500, 93450, -1468810, 524720
47514, -634, 789, -564, 111650, -1542170, 418390
47534, -598, 883, -669, 31780, -1636040, 255360
47554, -549, 703, -658, -90300, -1667680, 204330
47574, -538, 441, -549, -108080, -1626800, 273910
47594, -508, 388, -480, -23030, -1569120, 337470
47614, -432, 413, -472, 43820, -1528870, 334600
47634, -379, 383, -438, 51170, -1479450, 333480
47654, -343, 414, -390, 62580, -1399300, 367430
47674, -301, 526, -379, 93800, -1314950, 381850
47694, -247, 756, -381, 94920, -1241730, 355740
47714, -200, 1026, -415, 29680, -1162070, 318430
47734, -189, 1015, -463, -119000, -1064560, 307090
47754, -149, 947, -484, -296800, -943880, 346080
47774, -22, 1234, -532, -356370, -821940, 379470
47794, 128, 1665, -628, -160580, -597380, 276570
47814, 154, 1762, -624, -123130, -395710, 324310
47834, 79, 1693, -570, -128940, -158340, 413770
47854, 90, 1707, -618, -174860, 31500, 415450
47874, 221, 1997, -760, -158340, 133210, 265510
47894, 168, 1997, -738, -73500, 268870, 163520
47914, 81, 1920, -742, -110670, 482510, 173040
47934, 20, 1703, -767, -237650, 669690, 126490
47954, 9, 1738, -749, -262080, 786310, -29190
47974, -94, 1554, -662, -165620, 889700, -187320
47994, -178, 1350, -690, -200550, 1021020, -298550
48014, -281, 1305, -719, -260540, 1118250, -470820
48034, -397, 1294, -719, -148400, 1203930, -621320
48054, -530, 1122, -650, 42910, 1303400, -670250
48074, -591, 1033, -656, 159320, 1409660, -644560
48094, -605, 1036, -629, 210420, 1474060, -640570
48114, -620, 841, -544, 267960, 1520610, -608020
48134, -614, 587, -460, 235550, 1572200, -518350
48154, -596, 385, -389, 111930, 1596770, -454860
48174, -563, 275, -337, -122570, 1546020, -490420
48194, -520, 297, -312, -147490, 1485400, -543130
48214, -471, 359, -306, -136500, 1426810, -556990
48234, -404, 471, -334, -126840, 1376550, -518560
48254, -340, 657, -389, -124390, 1336440, -428120
48274, -312, 836, -481, -148540, 1315930, -285740
48294, -333, 877, -520, -200480, 1310540, -121240
48314, -350, 852, -450, -213220, 1281210, -5250
48334, -340, 821, -266, -129500, 1192100, 20510
48354, -256, 1025, -123, -9940, 1018710, -50470
48374, -66, 1496, -147, 8680, 762790, -198940
48394, 121, 1860, -425, -161700, 489650, -342650
48414, 95, 1794, -566, -431970, 306950, -354480
48434, -66, 1617, -317, -462630, 239750, -169120
48454, -1, 1997, -360, -215180, 121380, -20230
48474, 123, 1997, -639, -123900, -154070, -123900
48494, 21, 1986, -681, -379400, -401310, -209580
48514, -107, 1997, -530, -552860, -484190, -21140
48534, -95, 1997, -632, -336140, -566720, 209720
48554, -219, 1963, -715, -417620, -876680, 314580
48574, -351, 1499, -611, -440860, -937860, 529200
48594, -354, 1570, -555, -157850, -1050630, 633220
48614, -303, 1667, -632, 27370, -1206520, 565530
48634, -409, 1114, -532, 17500, -1276100, 589330
48654, -517, 790, -448, 88200, -1307950, 650930
48674, -555, 927, -516, 201320, -1409240, 531650
48694, -554, 908, -624, 139790, -1541470, 317380
48714, -577, 613, -599, -22960, -1603350, 230300
48734, -591, 455, -543, -65940, -1602230, 258090
48754, -556, 476, -530, -17010, -1600410, 259350
48774, -496, 443, -531, -8050, -1595510, 235760
48794, -435, 311, -491, -21210, -1558760, 257950
48814, -379, 250, -438, 21420, -1490020, 314090
48834, -313, 299, -390, 118860, -1414070, 340200
48854, -262, 497, -357, 198660, -1340710, 320110
48874, -216, 793, -356, 204330, -1262590, 288050
48894, -197, 1105, -423, 105280, -1169490, 287350
48914, -224, 1066, -480, -92470, -1053080, 345590
48934, -210, 967, -441, -348460, -828450, 442260
48954, -83, 1186, -497, -294420, -784000, 304080
48974, 136, 1614, -709, -276850, -707280, 181860
48994, 196, 1814, -693, -196210, -504630, 258160
49014, 43, 1690, -515, -55090, -208950, 470890
49034, 54, 1826, -561, -77350, 9310, 521850
49054, 264, 1997, -851, -206150, 80010, 305900
49074, 213, 1997, -794, -211190, 171990, 126700
49094, 63, 1997, -744, -73500, 409710, 201250
49114, 13, 1940, -783, -134260, 651140, 260190
49134, 100, 1954, -824, -276080, 756210, 71400
49154, 4, 1778, -778, -221900, 801710, -200620
49174, -163, 1515, -743, -195440, 964180, -268030
49194, -262, 1387, -775, -277620, 1132600, -334180
49214, -384, 1346, -723, -231770, 1205680, -539560
49234, -509, 1219, -627, 18060, 1266090, -682640
49254, -559, 1092, -630, 184240, 1357300, -691740
49274, -585, 1058, -657, 194040, 1427440, -697200
49294, -611, 934, -598, 215460, 1481900, -688240
49314, -634, 625, -486, 165760, 1613500, -474600
49334, -619, 386, -424, 7350, 1631980, -420910
49354, -589, 282, -394, -123550, 1604050, -453530
49374, -561, 279, -374, -170660, 1559600, -511490
49394, -534, 328, -357, -153720, 1514870, -542220
49414, -492, 404, -324, -112140, 1467130, -529900
49434, -445, 403, -278, -83300, 1412180, -476140
49454, -390, 362, -219, -96670, 1343440, -403410
49474, -311, 405, -197, -136990, 1251670, -343140
49494, -225, 529, -205, -184520, 1144080, -292530
49514, -157, 779, -263, -249060, 1044820, -211400
49534, -103, 1181, -468, -363160, 959980, -89950
49554, -122, 1531, -552, -487900, 877660, 28910
49574, -217, 1171, -145, -393470, 765450, 99890
49594, -21, 1923, -228, -42700, 497420, -41090
49614, 233, 1997, -564, 41790, 124320, -335580
49634, 72, 1713, -619, -321370, -83510, -369460
49654, -115, 1698, -371, -631610, -95270, -99260
49674, 41, 1997, -575, -362040, -183610, 120610
49694, 34, 1997, -787, -380870, -672910, -44450
49714, -186, 1883, -710, -621880, -675220, 266140
49734, -249, 1974, -569, -369250, -764750, 490420
49754, -145, 1997, -773, -140210, -981120, 428750
49774, -329, 1644, -679, -286090, -1075270, 494200
49794, -448, 1157, -452, -195440, -1075970, 752780
49814, -457, 1349, -501, 120960, -1197000, 746620
49834, -422, 1246, -666, 169260, -1387540, 505330
49854, -473, 843, -617, 34370, -1478190, 406700
49874, -550, 869, -555, 99330, -1488900, 434700
49894, -568, 1060, -627, 189280, -1547000, 320180
49914, -549, 828, -650, 39620, -1622670, 158900
49934, -544, 429, -549, -147560, -1623510, 168770
49954, -528, 281, -457, -152040, -1570030, 282380
49974, -495, 249, -412, -56490, -1521240, 342020
49994, -459, 212, -399, 3990, -1486730, 334810
50014, -405, 236, -400, 19740, -1450820, 310170
50034, -350, 255, -387, 30870, -1406860, 280420
50054, -286, 355, -380, 45360, -1347290, 256130
50074, -188, 657, -398, 57610, -1183420, 219100
50094, -61, 1184, -472, 1190, -1056300, 262920
50114, -56, 1520, -550, -118020, -865900, 411530
50134, -159, 1292, -469, -244440, -652120, 582470
50154, -127, 1110, -390, -261310, -545300, 534660
50174, 92, 1263, -577, -272090, -552440, 255500
50194, 299, 1813, -780, -244090, -473690, 109130
50214, 135, 1997, -678, -43820, -202790, 285110
50234, -53, 1907, -530, 70070, 152180, 575820
50254, 108, 1882, -633, -57820, 332990, 528990
50274, 365, 1997, -1002, -216510, 287140, 94780
50294, 73, 1997, -808, -127260, 402430, -43960
50314, -86, 1902, -868, -74060, 749070, 203490
50334, -86, 1596, -736, -310170, 966840, 199080
50354, 21, 1990, -792, -277970, 952000, -176050
50374, -200, 1470, -721, -68040, 958090, -464730
50394, -293, 1439, -812, -187040, 1160670, -449750
50414, -453, 1386, -877, -296590, 1285340, -589680
50434, -620, 1286, -722, -65800, 1348410, -757190
50454, -700, 994, -599, 352590, 1564710, -589400
50474, -645, 1047, -657, 278180, 1568070, -626010
50494, -638, 970, -594, 265510, 1583260, -613830
50514, -636, 652, -470, 176330, 1626590, -514710
50534, -618, 352, -361, -1190, 1635620, -460880
50554, -570, 175, -318, -178990, 1593620, -499870
50574, -528, 200, -317, -257460, 1521660, -592410
50594, -492, 293, -305, -217840, 1462160, -641760
50614, -445, 355, -276, -149660, 1422890, -599550
50634, -399, 362, -231, -131460, 1378860, -496300
50654, -322, 412, -218, -173180, 1312290, -381430
50674, -235, 516, -263, -255150, 1218350, -295190
50694, -189, 619, -334, -347550, 1122240, -225190
50714, -161, 850, -426, -411600, 1048600, -136570
50734, -160, 1327, -506, -409990, 986370, -33460
50754, -246, 1438, -204, -293650, 907760, 66360
50774, -136, 1465, -95, -72100, 715540, 35980
50794, 136, 1935, -360, 3850, 323610, -292040
50814, 211, 1997, -605, -183400, -9660, -515620
50834, -55, 1796, -454, -423080, -89810, 26460
50854, -166, 1997, -315, -183890, -265370, 128100
50874, 80, 1997, -763, -247800, -641200, -148820
50894, -35, 1997, -791, -580160, -786660, -90510
50914, -206, 1903, -575, -456820, -756140, 322910
50934, -204, 1997, -679, -177660, -860160, 490840
50954, -338, 1992, -817, -290710, -1036420, 456820
50974, -468, 1271, -604, -455280, -1106770, 613270
50994, -427, 1455, -598, -116060, -1208340, 739200
51014, -355, 1604, -706, 183260, -1382500, 595840
51034, -456, 928, -582, 141820, -1472520, 496650
51054, -589, 733, -480, 116550, -1459150, 557830
51074, -615, 1099, -622, 205170, -1509480, 478240
51094, -572, 1039, -739, 89180, -1632470, 243670
51114, -582, 657, -646, -154070, -1674050, 175770
51134, -592, 410, -519, -192990, -1626730, 281610
51154, -570, 402, -483, -90230, -1587110, 335930
51174, -490, 380, -504, -37240, -1574790, 301280
51194, -426, 238, -470, -55930, -1552600, 278460
51214, -372, 182, -392, 53830, -1398950, 347970
51234, -331, 241, -349, 141120, -1322020, 313740
51254, -256, 428, -348, 148400, -1254540, 247240
51274, -169, 712, -352, 69860, -1164310, 220710
51294, -103, 948, -400, -67130, -1027530, 291410
51314, -132, 999, -450, -200060, -842380, 465430
51334, -156, 1059, -394, -221060, -647780, 633640
51354, -33, 1435, -453, -129010, -540330, 579530
51374, 140, 1544, -638, -150430, -520170, 317590
51394, 242, 1679, -703, -215880, -419510, 182000
51414, 112, 1819, -614, -71610, -174230, 301560
51434, 50, 1997, -597, 85540, 122360, 497910
51454, 184, 1997, -745, 70000, 307020, 464870
51474, 241, 1997, -887, -92750, 358470, 176960
51494, 73, 1997, -855, -132160, 485940, 31850
51514, -79, 1989, -884, -75320, 759360, 151550
51534, -102, 1674, -745, -193900, 982240, 166600
51554, -71, 1756, -782, -221900, 1032640, -109410
51574, -234, 1482, -758, -145040, 1049790, -414260
51594, -374, 1372, -818, -232470, 1339170, -593390
51614, -520, 1325, -854, -69720, 1417850, -733670
51634, -658, 1308, -781, 216650, 1513820, -730310
51654, -726, 1139, -681, 357980, 1607270, -638190
51674, -698, 1068, -678, 321020, 1640730, -608930
51694, -691, 877, -595, 261660, 1657110, -587930
51714, -683, 599, -479, 163800, 1682450, -527380
51734, -655, 301, -347, 14210, 1679510, -497700
51754, -607, 172, -285, -133560, 1630650, -535430
51774, -540, 231, -277, -215950, 1546230, -619010
51794, -456, 378, -319, -216510, 1462020, -677950
51814, -412, 431, -329, -186970, 1410220, -644420
51834, -408, 383, -257, -172340, 1387680, -513870
51854, -355, 345, -228, -202580, 1350650, -360990
51874, -267, 415, -250, -276080, 1256850, -290640
51894, -185, 640, -273, -318010, 1135960, -277270
51914, -145, 971, -381, -318640, 1038240, -220710
51934, -135, 1541, -497, -348180, 965300, -104720
51954, -233, 1249, -180, -334180, 877380, 14280
51974, -105, 1388, -134, 12390, 291830, -314720
51994, 132, 1997, -339, -35490, -33600, -487480
52014, 188, 1997, -624, -322980, -155190, -333970
52034, -116, 1667, -425, -493360, -166740, -10080
52054, -170, 1997, -367, -215880, -358120, 81130
52074, 119, 1997, -878, -202790, -726320, -180320
52094, -109, 1997, -751, -510370, -843080, -68180
52114, -304, 1988, -584, -494690, -793170, 370720
52134, -244, 1997, -754, -249620, -920430, 515060
52154, -375, 1871, -827, -299810, -1129310, 440020
52174, -458, 1259, -594, -407680, -1184120, 617750
52194, -439, 1533, -581, -52360, -1250060, 783930
52214, -406, 1576, -722, 233310, -1395100, 665140
52234, -515, 961, -631, 125440, -1497020, 523180
52254, -639, 920, -565, 64190, -1503670, 547610
52274, -635, 1248, -737, 171080, -1573600, 433090
52294, -599, 998, -779, 38220, -1699180, 181510
52314, -589, 537, -639, -194740, -1725080, 134120
52334, -575, 400, -518, -204050, -1664600, 258580
52354, -527, 418, -490, -8050, -1575210, 321580
52374, -473, 322, -480, -19180, -1536150, 320110
52394, -416, 221, -446, 7910, -1470490, 350910
52414, -347, 214, -396, 93450, -1393420, 358050
52434, -285, 329, -354, 166460, -1313550, 327180
52454, -232, 558, -314, 163310, -1226260, 285810
52474, -170, 806, -343, 55160, -1124060, 279930
52494, -140, 940, -431, -123270, -994980, 350140
52514, -154, 935, -437, -256200, -820330, 508340
52534, -132, 1084, -393, -223930, -650580, 618170
52554, 38, 1483, -533, -118300, -565040, 514080
52574, 210, 1680, -667, -109550, -524090, 285180
52594, 156, 1578, -595, -111090, -373520, 226240
52614, 66, 1686, -571, -24290, -98350, 381990
52634, 93, 1997, -627, 61320, 153790, 492590
52654, 225, 1997, -816, 69720, 297710, 393120
52674, 158, 1997, -828, -19250, 382270, 173670
52694, 17, 1997, -904, -67760, 558530, 108570
52714, -80, 1974, -864, -120750, 807170, 171710
52734, -73, 1827, -801, -170450, 1051050, -126980
52754, -135, 1719, -804, -177520, 1118530, -361830
52774, -248, 1578, -836, -240240, 1247540, -497910
52794, -425, 1391, -837, -199500, 1358770, -637210
52814, -582, 1321, -822, -10360, 1453760, -727790
52834, -694, 1298, -758, 219310, 1539020, -735630
52854, -710, 1218, -733, 334670, 1604540, -693350
52874, -715, 1012, -649, 336420, 1646190, -641550
52894, -699, 790, -570, 267120, 1683640, -568610
52914, -676, 568, -494, 135590, 1704290, -508760
52934, -656, 315, -406, -22960, 1701630, -487340
52954, -625, 237, -356, -155400, 1665300, -523250
52974, -575, 269, -314, -197540, 1596770, -595070
52994, -519, 301, -272, -169890, 1521870, -637910
53014, -451, 338, -225, -137060, 1449140, -622020
53034, -363, 363, -177, -129780, 1371370, -553070
53054, -287, 386, -167, -170800, 1280370, -459900
53074, -209, 466, -186, -255640, 1176000, -369460
53094, -132, 660, -265, -346360, 1063510, -290010
